category,rating,label,text,validity
Movies_and_TV_5,5,OR,Elephants need our help and protection they are a wonder of the natural world.,0
Movies_and_TV_5,3,OR,I love watching anything with WILL Smith. I thought the directing hurt his character.,0
Movies_and_TV_5,5,OR,I loved this episode and I was cheering for Manny along with everyone else!,0
Movies_and_TV_5,5,OR,There are some movies that transcend time. Wonderful cast brings this story to life!,0
Movies_and_TV_5,5,OR,"Love Tatiana,  She is spot on  in each role.",0
Movies_and_TV_5,5,OR,"Maybe more a film for our time now, than for when it was made.",0
Movies_and_TV_5,5,OR,I love these Movies by Spencer Williams. He really was ahead of his time.,0
Movies_and_TV_5,5,OR,"Excellent series of videos, very useful in my quest to lose weight at home.",0
Movies_and_TV_5,4,OR,"Just to see Al  Pacino.......makes it a good movie , I enjoyed it.....",0
Movies_and_TV_5,3,OR,I like old black and whites.  It had a good story for me.,0
Movies_and_TV_5,5,OR,It's a great dvd that really helped me when my back was bothering me!,0
Movies_and_TV_5,5,OR,Great!  Every movie is fantastic!  Tom Selleck is perfect in these movies.,0
Movies_and_TV_5,3,OR,It's ok. I get it's a classic but still it's just an ok movie.,0
Movies_and_TV_5,5,OR,Still going strong in season 3 but could live without the British girl though.,0
Movies_and_TV_5,1,OR,"A ""B"" class movie, script was a joke, and acting was painful : (",0
Movies_and_TV_5,4,OR,"I had purchase this particularly move for my brother, which he loves this move",0
Movies_and_TV_5,5,OR,Great movie with some of the characters the same as in the first movie.,0
Movies_and_TV_5,5,OR,"Exactly what I wanted and expected, and the product got to my house quickly.",0
Movies_and_TV_5,5,OR,"My son loves everything that is Pokmon, and the movie was great for family.",0
Movies_and_TV_5,2,OR,The continuity errors were common. The plausibility of the story was weak at best.,0
Movies_and_TV_5,5,OR,LOVE this DVD. Perfect to use on days I can't get to Yoga class.,0
Movies_and_TV_5,5,OR,"One of my all time favorites, right up there with Gone with the Wind",0
Movies_and_TV_5,5,CG,Saw this on Starz back in the day.  I was a little surprised that the show,1
Movies_and_TV_5,5,CG,I REALLY ENJOYED THIS MOVIE.  The story is very good and the characters are,1
Movies_and_TV_5,1,CG,I thought this was going to be the last movie. I saw it for the first time and was,1
Movies_and_TV_5,5,CG,"One of our favorite movies.  Excellent family movie.Very good movie.Nice story, but not",1
Movies_and_TV_5,1,CG,"We're just not into aliens, or zombies.  We're not into that kind of stuff.",1
Movies_and_TV_5,5,CG,"Excellent movie. I remembered seeing this movie when it first came out in theaters, and I was blown",1
Movies_and_TV_5,5,CG,Love anything based on the book. The movie is just too graphic. If you are a fan of,1
Movies_and_TV_5,4,CG,I liked it and enjoyed it. The movie was a good one.love it!Very good.,1
Movies_and_TV_5,5,CG,This was a great purchase and will be a favorite of mine.  Thank you!Very good.,1
Movies_and_TV_5,5,CG,Great movie! My wife and I love the movie!Very good movie.,1
Movies_and_TV_5,5,CG,The Tombstone series is even better than the first one. It is a lot of fun to watch,1
Movies_and_TV_5,5,CG,I love bad girls very much. The movie is a good one.love it!Very good.,1
Movies_and_TV_5,4,CG,A good 'ol boy comes back to the movie and saves the day.,1
Movies_and_TV_5,4,CG,Very well done movie. Had some real problems with the sound but overall a good story.,1
Movies_and_TV_5,4,CG,BOUGHT THIS BECAUSE I LIKE THE MOVIE.  I LIKE THE GOL,1
Movies_and_TV_5,5,CG,"love the rug rats this time around, and the third time around they turn up the volume and we",1
Movies_and_TV_5,5,CG,This one will have you laughing. The story is a good one. If you are a fan of,1
Movies_and_TV_5,3,CG,Good movie but a little slow. The movie is a good one.love it!Very good.,1
Movies_and_TV_5,5,CG,"The period costumes and cities are an amazing combination, and I will admit that I thought the aliens were",1
Movies_and_TV_5,5,CG,These two great actors were perfect for the role.  I saw them play a variety of roles.,1
Movies_and_TV_5,5,CG,"A good comedy glad police are caught up in the drug business

The story is a bit different",1
Movies_and_TV_5,5,CG,Awesome show. Never a dull moment. Great show. Not for everyone.,1
Movies_and_TV_5,5,CG,Love love love it! Evan Peters has the chemistry and voice of a true actor.,1
Movies_and_TV_5,4,CG,Esther Williams movies are always better than the ones we watch them in.,1
Movies_and_TV_5,5,CG,"This was an amazing mini-series, with lots of action, lots of beautiful scenery and a great",1
Movies_and_TV_5,5,CG,"jack Lord was good on this movie, as well. I saw it for the first time last night",1
Movies_and_TV_5,4,CG,"Made me want to have this movie, but it just wasn't as good as I expected.",1
Movies_and_TV_5,5,CG,"Interesting and makes one think what an amazing movie it is.

The story is very well",1
Movies_and_TV_5,1,OR,Bought it cause my wife likes the movie. My wife is a cheating witch though.,0
Movies_and_TV_5,4,OR,"Solid, fun entertainment!  If you liked clash of the titans you should like this.",0
Movies_and_TV_5,5,OR,Role model is a comedy that will keep you laughing after the movie is over.,0
Movies_and_TV_5,5,OR,i always  love the behind the scenes stuff and wwe did a great job,0
Movies_and_TV_5,5,OR,"not bad, but no what is written about it on the Amazon web page synopsis",0
Movies_and_TV_5,5,OR,all I can say is I love this movie it great you will love it...,0
Movies_and_TV_5,5,OR,"I really liked it. Well done, great story(s), great sound track. I'd watch it again.",0
Movies_and_TV_5,5,OR,Love it - takes me back in time.  A glimpse in to another day.,0
Movies_and_TV_5,5,OR,Fun show to watch. Clean family show. Not like the dirty crap we have today!,0
Movies_and_TV_5,5,OR,Had my doubts but I was proved wrong. One of my favorite super hero movies,0
Movies_and_TV_5,1,OR,"I must admit there were some fun parts, but with that budget one expects more...",0
Movies_and_TV_5,2,OR,Doesn't come remotely close to being as entertaining as the original Hitman staring Timothy Olyphant,0
Movies_and_TV_5,5,OR,One of his best in my words. I enjoyed it a lot. Perfect guy movie.,0
Movies_and_TV_5,5,OR,"Perfect Christmas present for a family that wanted the movie, so the could see 2.",0
Movies_and_TV_5,4,OR,It is a great DVD full of archeological finds & information. A bit long though.,0
Movies_and_TV_5,5,OR,long time since I've see a Gene Aurty movie as good as I remember them,0
Movies_and_TV_5,5,OR,Very interesting with a different twist where you see the tables turned on the Nazi.,0
Movies_and_TV_5,5,OR,Great movie!  Highly recommend it.  Maggie  Smith ...  a class act.,0
Movies_and_TV_5,4,OR,In my opinion the honeymooners is one of the best classic timeless comedies ever made.,0
Movies_and_TV_5,4,OR,Interesting realistic look at Dublin music scene. Amazing for a low-budget movie and mostly non-actors.,0
Movies_and_TV_5,5,OR,Great Documentary and I learned things I never knew and I'm a WWII History Fanatic!,0
Movies_and_TV_5,5,OR,I've watch this series I don't know how many times.  It never gets old.,0
Movies_and_TV_5,4,OR,An oldie but a goodie! Gift for my daughter. Much loved movie from our past!,0
Movies_and_TV_5,5,OR,Love all the Andy Griffith Shows with Don Knots starring in them.  Miss them.,0
Movies_and_TV_5,3,OR,"A surprising, over-the-top role for Mireille Enos. Schwarzenegger wasn't at his best. Overall, just ok.",0
Movies_and_TV_5,5,OR,Thanks for having this!  I am proud to add this to my DVD collection!,0
Movies_and_TV_5,5,OR,Truly a great movie with wonderful special effects.  Can't wait for the next sequel!,0
Movies_and_TV_5,5,OR,Watched this movie last year. Enjoyed the vintage outfits worn by Autumn Reeser.,0
Movies_and_TV_5,5,CG,"Very unique and funny. Just what I expected.Very funny.

The story is very well",1
Movies_and_TV_5,4,CG,"The Wedding Crashers, but at least it's an interesting one.",1
Movies_and_TV_5,5,CG,"It was a good movie, but the plot was just too long.

The movie has a",1
Movies_and_TV_5,3,CG,"Good movie, but what was lacking was the chemistry between these two characters.",1
Movies_and_TV_5,5,CG,"We enjoy watching The Sopranos, but I thought the third season was a bit slow in the",1
Movies_and_TV_5,5,CG,"Wanted to have an authentic look at the movie, and I did.  The acting was pretty",1
Movies_and_TV_5,2,CG,Wasn't worth spending money on. Not worth the time. Very good movie.,1
Movies_and_TV_5,1,CG,"Almost comical how low budget this movie is.  Not a great movie for kids, but one",1
Movies_and_TV_5,5,CG,Binged watched first three seeasons.  I liked the movie.  The first one is the,1
Movies_and_TV_5,5,CG,Excellent movie!!  Watch it and you'll be hooked.  My husband and I both enjoyed it,1
Movies_and_TV_5,4,CG,"It's ok, it's more role-playing than anything else. I'm not sure if I",1
Movies_and_TV_5,5,CG,A classic for my collection. Excellent movie. Highly recommend it.,1
Movies_and_TV_5,5,CG,"DVD was good, but the actual movie was just too short.

The actual movie was pretty",1
Movies_and_TV_5,3,CG,"It started out interesting then, but the movie ended in a mess.

The movie has a",1
Movies_and_TV_5,3,CG,"As a vet, I find this movie entertaining.  Not too many people make it to the end",1
Movies_and_TV_5,5,CG,Great movie i really loved this movie and i hope i will see more of it in the future.,1
Movies_and_TV_5,5,CG,this movie is awesome kevin and his family are very funny and it's also a must see for,1
Movies_and_TV_5,5,CG,Hello!!!!  Clint Eastwood / Rosario Dawson / Dustin Hoffman / Scarlett Johansson / Laurie Stro,1
Movies_and_TV_5,5,CG,I you work in or know an instructor?  You know how to make a difference.,1
Movies_and_TV_5,5,CG,does remind me of colusses-the-worlds-towards-the-div,1
Movies_and_TV_5,3,CG,It is ok. But I do not like the movie. I saw it for the first time and,1
Movies_and_TV_5,5,CG,"Nice, entertaining, (older) movie. Like the ones you saw on TV.",1
Movies_and_TV_5,5,CG,"YOU CAN LEARN SOME GOOD PRICE, BUT FOR A TENSE COST, I WILL",1
Movies_and_TV_5,3,CG,"Not as good as Scrooge, but the movie is still good enough to make up for the",1
Movies_and_TV_5,5,CG,Goofy Sci Fi Channel fun.  I love the movie.  The plot is just a,1
Movies_and_TV_5,4,OR,Only complaint is a lot of the music had to be changed because of copy right,0
Movies_and_TV_5,4,OR,"Interesting flick, not much like the other Coen Bros movies except in its weird little twists.",0
Movies_and_TV_5,5,OR,This is better than the remake.  Glenn Ford is one of my favorite western actors,0
Movies_and_TV_5,5,OR,THIS MOVIE WAS ALL THE OTHER MOVIES WRAPPED  IN ONE LOVED IT TY VERY MUCH,0
Movies_and_TV_5,5,OR,"Great remake! It took me a couple of watches, but I loved the story and cinematography.",0
Movies_and_TV_5,4,OR,Good Christian movie I just expected it would be  more from the apostle Johns view,0
Movies_and_TV_5,3,OR,Not as good as Overboard. But it will provide the entire family with some belly laughs.,0
Movies_and_TV_5,4,OR,Fine movie. Not the best. Not the worst. Good time killer if you like sci-fi shooters.,0
Movies_and_TV_5,5,OR,Excellent Danish series! Great characters and good plots. Wish American TV crime drama was this good.,0
Movies_and_TV_5,5,OR,I laughed all the way through this movie. You can watch it over and over again.,0
Movies_and_TV_5,5,OR,One of my all time favorite TV shows. I love all the characters and their interactions.,0
Movies_and_TV_5,5,OR,"Supurb video and audio, nice packaging.  Great over all viewing experience on a great series.",0
Movies_and_TV_5,5,OR,THE BEGINING AGE OF MOTION PICTUES-THIS TIME  IN CHINA. ESSENTIAL TO FILM LOVERS.,0
Movies_and_TV_5,5,OR,"Fantastic documentary, if you like action and realism. Unbiased view on the undying war in afganistan.",0
Movies_and_TV_5,5,OR,"excellent quality,  Michael is always great  Love the bonus disk  6 rare treasures",0
Movies_and_TV_5,4,OR,"I can't believe I have never seen this before, Was delightful to see a new one.",0
Movies_and_TV_5,3,OR,Just a little below average movie for this genre. Turns a little boring and very unrealistic.,0
Movies_and_TV_5,5,OR,10 year old grandson loves this and he's learning history at the same time...and it's fun.,0
Movies_and_TV_5,4,OR,Good flick. A preposterous movie. Add the last star if you are a Peter Sellers fan.,0
Movies_and_TV_5,4,OR,A lot better than expected. nice pace and full of action.,0
Movies_and_TV_5,5,OR,This was even better the second and third time. One of the funniest since Caddy Shack.,0
Movies_and_TV_5,2,OR,A 9 mile hole in the ground and an even bigger hole in my Wednesday night.,0
Movies_and_TV_5,5,OR,Great collection of movies. I love that they all come in a nice set like this!,0
Movies_and_TV_5,5,OR,We have enjoyed the first two episodes very much.  I lol forward to watching more.,0
Movies_and_TV_5,3,OR,Not even sure how to rate this movie... the longer you watch... the stranger it gets,0
Movies_and_TV_5,5,CG,"This is the pinnacle of the Star Trek franchise, and I will admit that I have been disappointed.",1
Movies_and_TV_5,5,CG,Loved it when it was released. The movie is a good one.,1
Movies_and_TV_5,5,CG,Love this show! So well written and well acted!Very good movie.,1
Movies_and_TV_5,4,CG,"This is an old time, old movie with a lot of history.  The actors are all good",1
Movies_and_TV_5,5,CG,5-0.....Perfect. Not the edgy garbage that it was advertised to be but it was,1
Movies_and_TV_5,3,CG,This movie was purchased more than a year ago and I was a little surprised that I was not able,1
Movies_and_TV_5,5,CG,I love this movie. It's a real family movie and you can't go wrong with this one,1
Movies_and_TV_5,5,CG,Very well done.  Keeps you guessing.  Not too many people make a movie like this,1
Movies_and_TV_5,3,CG,It was a good movie. I liked the movie. The plot was predictable.,1
Movies_and_TV_5,5,CG,This is a great film.  I love the movie.  The plot is just amazing. ,1
Movies_and_TV_5,5,CG,A wonderful story.  Saw it on the big screen.  My husband and I both enjoyed it,1
